"","sub","decision","reward","effort","agent","success","grupo","tasa_fallo_self","tasa_fallo_other","zeros_SELF","zeros_OTHER","AIM_2","AIM_3","AIM_4","AIM_num","trail"
"2841",6324,1,3,3,0,0,1,25,55.56,0,25,2,2,3,4,9
"2842",6324,1,1,4,0,0,1,25,55.56,0,25,2,2,3,4,10
"2843",6324,1,2,4,0,0,1,25,55.56,0,25,2,2,3,4,11
"2844",6324,1,3,4,0,0,1,25,55.56,0,25,2,2,3,4,12
"2845",6324,1,1,1,0,0,1,25,55.56,0,25,2,2,3,4,13
"2846",6324,1,2,1,0,1,1,25,55.56,0,25,2,2,3,4,14
"2847",6324,1,3,1,0,1,1,25,55.56,0,25,2,2,3,4,15
"2848",6324,1,1,2,0,1,1,25,55.56,0,25,2,2,3,4,16
"2849",6324,1,2,2,0,0,1,25,55.56,0,25,2,2,3,4,17
"2850",6324,1,3,2,0,1,1,25,55.56,0,25,2,2,3,4,18
"2851",6324,1,1,3,0,0,1,25,55.56,0,25,2,2,3,4,19
"2852",6324,1,2,3,0,0,1,25,55.56,0,25,2,2,3,4,20
"2853",6324,1,3,3,0,1,1,25,55.56,0,25,2,2,3,4,21
"2854",6324,1,1,4,0,0,1,25,55.56,0,25,2,2,3,4,22
"2855",6324,1,2,4,0,1,1,25,55.56,0,25,2,2,3,4,23
"2856",6324,1,3,4,0,0,1,25,55.56,0,25,2,2,3,4,24
"2857",6324,0,1,1,1,0,1,25,55.56,0,25,2,2,3,4,25
"2858",6324,1,2,1,1,0,1,25,55.56,0,25,2,2,3,4,26
"2859",6324,2,3,1,1,0,1,25,55.56,0,25,2,2,3,4,27
"2860",6324,2,1,2,1,0,1,25,55.56,0,25,2,2,3,4,28
"2861",6324,0,2,2,1,0,1,25,55.56,0,25,2,2,3,4,29
"2862",6324,2,3,2,1,0,1,25,55.56,0,25,2,2,3,4,30
"2863",6324,0,1,3,1,0,1,25,55.56,0,25,2,2,3,4,31
"2864",6324,1,2,3,1,0,1,25,55.56,0,25,2,2,3,4,32
"2865",6324,1,3,3,1,0,1,25,55.56,0,25,2,2,3,4,33
"2866",6324,0,1,4,1,0,1,25,55.56,0,25,2,2,3,4,34
"2867",6324,1,2,4,1,0,1,25,55.56,0,25,2,2,3,4,35
"2868",6324,0,3,4,1,0,1,25,55.56,0,25,2,2,3,4,36
"2869",6324,1,1,1,1,1,1,25,55.56,0,25,2,2,3,4,37
"2870",6324,1,2,1,1,1,1,25,55.56,0,25,2,2,3,4,38
"2871",6324,1,3,1,1,1,1,25,55.56,0,25,2,2,3,4,39
"2872",6324,2,1,2,1,0,1,25,55.56,0,25,2,2,3,4,40
"2873",6324,0,2,2,1,0,1,25,55.56,0,25,2,2,3,4,41
"2874",6324,0,3,2,1,0,1,25,55.56,0,25,2,2,3,4,42
"2875",6324,1,1,3,1,1,1,25,55.56,0,25,2,2,3,4,43
"2876",6324,2,2,3,1,0,1,25,55.56,0,25,2,2,3,4,44
"2877",6324,0,3,3,1,0,1,25,55.56,0,25,2,2,3,4,45
"2878",6324,2,1,4,1,0,1,25,55.56,0,25,2,2,3,4,46
"2879",6324,0,2,4,1,0,1,25,55.56,0,25,2,2,3,4,47
"2880",6324,1,3,4,1,1,1,25,55.56,0,25,2,2,3,4,48
"2881",6332,1,1,1,0,0,1,4.35,0,0,4.17,2,3,4,5,1
"2882",6332,1,2,1,0,0,1,4.35,0,0,4.17,2,3,4,5,2
"2883",6332,1,3,1,0,0,1,4.35,0,0,4.17,2,3,4,5,3
"2884",6332,1,1,2,0,0,1,4.35,0,0,4.17,2,3,4,5,4
"2885",6332,1,2,2,0,0,1,4.35,0,0,4.17,2,3,4,5,5
"2886",6332,1,3,2,0,0,1,4.35,0,0,4.17,2,3,4,5,6
"2887",6332,0,1,3,0,0,1,4.35,0,0,4.17,2,3,4,5,7
"2888",6332,1,2,3,0,0,1,4.35,0,0,4.17,2,3,4,5,8
"2889",6332,1,3,3,0,0,1,4.35,0,0,4.17,2,3,4,5,9
"2890",6332,1,1,4,0,0,1,4.35,0,0,4.17,2,3,4,5,10
"2891",6332,1,2,4,0,0,1,4.35,0,0,4.17,2,3,4,5,11
"2892",6332,1,3,4,0,0,1,4.35,0,0,4.17,2,3,4,5,12
"2893",6332,1,1,1,0,0,1,4.35,0,0,4.17,2,3,4,5,13
"2894",6332,1,2,1,0,0,1,4.35,0,0,4.17,2,3,4,5,14
"2895",6332,1,3,1,0,0,1,4.35,0,0,4.17,2,3,4,5,15
"2896",6332,1,1,2,0,0,1,4.35,0,0,4.17,2,3,4,5,16
"2897",6332,1,2,2,0,0,1,4.35,0,0,4.17,2,3,4,5,17
"2898",6332,1,3,2,0,0,1,4.35,0,0,4.17,2,3,4,5,18
"2899",6332,1,1,3,0,0,1,4.35,0,0,4.17,2,3,4,5,19
"2900",6332,1,2,3,0,0,1,4.35,0,0,4.17,2,3,4,5,20
"2901",6332,1,3,3,0,0,1,4.35,0,0,4.17,2,3,4,5,21
"2902",6332,1,1,4,0,0,1,4.35,0,0,4.17,2,3,4,5,22
"2903",6332,1,2,4,0,0,1,4.35,0,0,4.17,2,3,4,5,23
"2904",6332,1,3,4,0,1,1,4.35,0,0,4.17,2,3,4,5,24
"2905",6332,1,1,1,1,0,1,4.35,0,0,4.17,2,3,4,5,25
"2906",6332,0,2,1,1,0,1,4.35,0,0,4.17,2,3,4,5,26
"2907",6332,0,3,1,1,0,1,4.35,0,0,4.17,2,3,4,5,27
"2908",6332,0,1,2,1,0,1,4.35,0,0,4.17,2,3,4,5,28
"2909",6332,0,2,2,1,0,1,4.35,0,0,4.17,2,3,4,5,29
"2910",6332,1,3,2,1,0,1,4.35,0,0,4.17,2,3,4,5,30
"2911",6332,1,1,3,1,0,1,4.35,0,0,4.17,2,3,4,5,31
"2912",6332,0,2,3,1,0,1,4.35,0,0,4.17,2,3,4,5,32
"2913",6332,0,3,3,1,0,1,4.35,0,0,4.17,2,3,4,5,33
"2914",6332,1,1,4,1,0,1,4.35,0,0,4.17,2,3,4,5,34
"2915",6332,1,2,4,1,0,1,4.35,0,0,4.17,2,3,4,5,35
"2916",6332,2,3,4,1,0,1,4.35,0,0,4.17,2,3,4,5,36
"2917",6332,0,1,1,1,0,1,4.35,0,0,4.17,2,3,4,5,37
"2918",6332,0,2,1,1,0,1,4.35,0,0,4.17,2,3,4,5,38
"2919",6332,0,3,1,1,0,1,4.35,0,0,4.17,2,3,4,5,39
"2920",6332,0,1,2,1,0,1,4.35,0,0,4.17,2,3,4,5,40
"2921",6332,0,2,2,1,0,1,4.35,0,0,4.17,2,3,4,5,41
"2922",6332,0,3,2,1,0,1,4.35,0,0,4.17,2,3,4,5,42
"2923",6332,0,1,3,1,0,1,4.35,0,0,4.17,2,3,4,5,43
"2924",6332,0,2,3,1,0,1,4.35,0,0,4.17,2,3,4,5,44
"2925",6332,0,3,3,1,0,1,4.35,0,0,4.17,2,3,4,5,45
"2926",6332,0,1,4,1,0,1,4.35,0,0,4.17,2,3,4,5,46
"2927",6332,0,2,4,1,0,1,4.35,0,0,4.17,2,3,4,5,47
"2928",6332,0,3,4,1,0,1,4.35,0,0,4.17,2,3,4,5,48
"2929",6335,1,1,1,0,0,0,0,0,0,0,1,2,2,3,1
"2930",6335,1,2,1,0,0,0,0,0,0,0,1,2,2,3,2
"2931",6335,1,3,1,0,0,0,0,0,0,0,1,2,2,3,3
"2932",6335,1,1,2,0,0,0,0,0,0,0,1,2,2,3,4
"2933",6335,1,2,2,0,0,0,0,0,0,0,1,2,2,3,5
"2934",6335,1,3,2,0,0,0,0,0,0,0,1,2,2,3,6
"2935",6335,1,1,3,0,0,0,0,0,0,0,1,2,2,3,7
"2936",6335,1,2,3,0,0,0,0,0,0,0,1,2,2,3,8
"2937",6335,1,3,3,0,0,0,0,0,0,0,1,2,2,3,9
"2938",6335,1,1,4,0,0,0,0,0,0,0,1,2,2,3,10
"2939",6335,1,2,4,0,0,0,0,0,0,0,1,2,2,3,11
"2940",6335,1,3,4,0,0,0,0,0,0,0,1,2,2,3,12
"2941",6335,1,1,1,0,0,0,0,0,0,0,1,2,2,3,13
"2942",6335,1,2,1,0,0,0,0,0,0,0,1,2,2,3,14
"2943",6335,1,3,1,0,0,0,0,0,0,0,1,2,2,3,15
"2944",6335,1,1,2,0,0,0,0,0,0,0,1,2,2,3,16
"2945",6335,1,2,2,0,0,0,0,0,0,0,1,2,2,3,17
"2946",6335,1,3,2,0,0,0,0,0,0,0,1,2,2,3,18
"2947",6335,1,1,3,0,0,0,0,0,0,0,1,2,2,3,19
"2948",6335,1,2,3,0,0,0,0,0,0,0,1,2,2,3,20
"2949",6335,1,3,3,0,0,0,0,0,0,0,1,2,2,3,21
"2950",6335,1,1,4,0,0,0,0,0,0,0,1,2,2,3,22
"2951",6335,1,2,4,0,0,0,0,0,0,0,1,2,2,3,23
"2952",6335,1,3,4,0,0,0,0,0,0,0,1,2,2,3,24
"2953",6335,1,1,1,1,0,0,0,0,0,0,1,2,2,3,25
"2954",6335,1,2,1,1,0,0,0,0,0,0,1,2,2,3,26
"2955",6335,1,3,1,1,0,0,0,0,0,0,1,2,2,3,27
"2956",6335,1,1,2,1,0,0,0,0,0,0,1,2,2,3,28
"2957",6335,1,2,2,1,0,0,0,0,0,0,1,2,2,3,29
"2958",6335,1,3,2,1,0,0,0,0,0,0,1,2,2,3,30
"2959",6335,1,1,3,1,0,0,0,0,0,0,1,2,2,3,31
"2960",6335,1,2,3,1,0,0,0,0,0,0,1,2,2,3,32
"2961",6335,0,3,3,1,0,0,0,0,0,0,1,2,2,3,33
"2962",6335,1,1,4,1,0,0,0,0,0,0,1,2,2,3,34
"2963",6335,1,2,4,1,0,0,0,0,0,0,1,2,2,3,35
"2964",6335,1,3,4,1,0,0,0,0,0,0,1,2,2,3,36
"2965",6335,1,1,1,1,0,0,0,0,0,0,1,2,2,3,37
"2966",6335,1,2,1,1,0,0,0,0,0,0,1,2,2,3,38
"2967",6335,1,3,1,1,0,0,0,0,0,0,1,2,2,3,39
"2968",6335,1,1,2,1,0,0,0,0,0,0,1,2,2,3,40
"2969",6335,1,2,2,1,0,0,0,0,0,0,1,2,2,3,41
"2970",6335,1,3,2,1,0,0,0,0,0,0,1,2,2,3,42
"2971",6335,1,1,3,1,0,0,0,0,0,0,1,2,2,3,43
"2972",6335,1,2,3,1,0,0,0,0,0,0,1,2,2,3,44
"2973",6335,1,3,3,1,0,0,0,0,0,0,1,2,2,3,45
"2974",6335,1,1,4,1,0,0,0,0,0,0,1,2,2,3,46
"2975",6335,1,2,4,1,0,0,0,0,0,0,1,2,2,3,47
"2976",6335,1,3,4,1,0,0,0,0,0,0,1,2,2,3,48
"2977",6397,1,1,1,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,1
"2978",6397,1,2,1,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,2
"2979",6397,1,3,1,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,3
"2980",6397,1,1,2,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,4
"2981",6397,1,2,2,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,5
"2982",6397,1,3,2,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,6
"2983",6397,1,1,3,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,7
"2984",6397,1,2,3,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,8
"2985",6397,1,3,3,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,9
"2986",6397,1,1,4,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,10
"2987",6397,1,2,4,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,11
"2988",6397,1,3,4,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,12
"2989",6397,1,1,1,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,13
"2990",6397,1,2,1,0,1,0,4.35,4.35,4.17,4.17,2,3,4,6,14
"2991",6397,1,3,1,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,15
"2992",6397,1,1,2,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,16
"2993",6397,1,2,2,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,17
"2994",6397,2,3,2,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,18
"2995",6397,1,1,3,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,19
"2996",6397,1,2,3,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,20
"2997",6397,1,3,3,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,21
"2998",6397,1,1,4,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,22
"2999",6397,1,2,4,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,23
"3000",6397,1,3,4,0,0,0,4.35,4.35,4.17,4.17,2,3,4,6,24
"3001",6397,1,1,1,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,25
"3002",6397,2,2,1,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,26
"3003",6397,1,3,1,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,27
"3004",6397,1,1,2,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,28
"3005",6397,1,2,2,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,29
"3006",6397,1,3,2,1,1,0,4.35,4.35,4.17,4.17,2,3,4,6,30
"3007",6397,1,1,3,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,31
"3008",6397,1,2,3,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,32
"3009",6397,1,3,3,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,33
"3010",6397,1,1,4,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,34
"3011",6397,1,2,4,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,35
"3012",6397,1,3,4,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,36
"3013",6397,1,1,1,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,37
"3014",6397,1,2,1,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,38
"3015",6397,1,3,1,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,39
"3016",6397,1,1,2,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,40
"3017",6397,1,2,2,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,41
"3018",6397,1,3,2,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,42
"3019",6397,1,1,3,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,43
"3020",6397,1,2,3,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,44
"3021",6397,1,3,3,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,45
"3022",6397,1,1,4,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,46
"3023",6397,1,2,4,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,47
"3024",6397,1,3,4,1,0,0,4.35,4.35,4.17,4.17,2,3,4,6,48
"3025",6469,1,1,1,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,1
"3026",6469,2,2,1,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,2
"3027",6469,1,3,1,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,3
"3028",6469,1,1,2,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,4
"3029",6469,1,2,2,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,5
"3030",6469,1,3,2,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,6
"3031",6469,1,1,3,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,7
"3032",6469,1,2,3,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,8
"3033",6469,1,3,3,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,9
"3034",6469,1,1,4,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,10
"3035",6469,1,2,4,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,11
"3036",6469,1,3,4,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,12
"3037",6469,1,1,1,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,13
"3038",6469,1,2,1,0,1,1,28.57,52.94,4.17,8.33,1,1,1,2,14
"3039",6469,1,3,1,0,1,1,28.57,52.94,4.17,8.33,1,1,1,2,15
"3040",6469,1,1,2,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,16
"3041",6469,1,2,2,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,17
"3042",6469,1,3,2,0,1,1,28.57,52.94,4.17,8.33,1,1,1,2,18
"3043",6469,1,1,3,0,1,1,28.57,52.94,4.17,8.33,1,1,1,2,19
"3044",6469,1,2,3,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,20
"3045",6469,1,3,3,0,1,1,28.57,52.94,4.17,8.33,1,1,1,2,21
"3046",6469,0,1,4,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,22
"3047",6469,0,2,4,0,0,1,28.57,52.94,4.17,8.33,1,1,1,2,23
"3048",6469,1,3,4,0,1,1,28.57,52.94,4.17,8.33,1,1,1,2,24
"3049",6469,1,1,1,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,25
"3050",6469,1,2,1,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,26
"3051",6469,1,3,1,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,27
"3052",6469,0,1,2,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,28
"3053",6469,1,2,2,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,29
"3054",6469,1,3,2,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,30
"3055",6469,1,1,3,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,31
"3056",6469,1,2,3,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,32
"3057",6469,1,3,3,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,33
"3058",6469,2,1,4,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,34
"3059",6469,0,2,4,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,35
"3060",6469,2,3,4,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,36
"3061",6469,1,1,1,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,37
"3062",6469,1,2,1,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,38
"3063",6469,1,3,1,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,39
"3064",6469,1,1,2,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,40
"3065",6469,1,2,2,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,41
"3066",6469,1,3,2,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,42
"3067",6469,0,1,3,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,43
"3068",6469,1,2,3,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,44
"3069",6469,0,3,3,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,45
"3070",6469,1,1,4,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,46
"3071",6469,0,2,4,1,0,1,28.57,52.94,4.17,8.33,1,1,1,2,47
"3072",6469,1,3,4,1,1,1,28.57,52.94,4.17,8.33,1,1,1,2,48
"3073",6495,1,1,1,0,0,0,9.09,0,4.17,12.5,1,2,2,3,1
"3074",6495,1,2,1,0,0,0,9.09,0,4.17,12.5,1,2,2,3,2
"3075",6495,1,3,1,0,0,0,9.09,0,4.17,12.5,1,2,2,3,3
"3076",6495,2,1,2,0,0,0,9.09,0,4.17,12.5,1,2,2,3,4
"3077",6495,1,2,2,0,0,0,9.09,0,4.17,12.5,1,2,2,3,5
"3078",6495,1,3,2,0,0,0,9.09,0,4.17,12.5,1,2,2,3,6
"3079",6495,1,1,3,0,0,0,9.09,0,4.17,12.5,1,2,2,3,7
"3080",6495,1,2,3,0,0,0,9.09,0,4.17,12.5,1,2,2,3,8
"3081",6495,1,3,3,0,0,0,9.09,0,4.17,12.5,1,2,2,3,9
"3082",6495,0,1,4,0,0,0,9.09,0,4.17,12.5,1,2,2,3,10
"3083",6495,1,2,4,0,0,0,9.09,0,4.17,12.5,1,2,2,3,11
"3084",6495,1,3,4,0,0,0,9.09,0,4.17,12.5,1,2,2,3,12
"3085",6495,1,1,1,0,0,0,9.09,0,4.17,12.5,1,2,2,3,13
"3086",6495,1,2,1,0,0,0,9.09,0,4.17,12.5,1,2,2,3,14
"3087",6495,1,3,1,0,1,0,9.09,0,4.17,12.5,1,2,2,3,15
"3088",6495,1,1,2,0,1,0,9.09,0,4.17,12.5,1,2,2,3,16
"3089",6495,1,2,2,0,0,0,9.09,0,4.17,12.5,1,2,2,3,17
"3090",6495,1,3,2,0,0,0,9.09,0,4.17,12.5,1,2,2,3,18
"3091",6495,1,1,3,0,0,0,9.09,0,4.17,12.5,1,2,2,3,19
"3092",6495,1,2,3,0,0,0,9.09,0,4.17,12.5,1,2,2,3,20
"3093",6495,1,3,3,0,0,0,9.09,0,4.17,12.5,1,2,2,3,21
"3094",6495,1,1,4,0,0,0,9.09,0,4.17,12.5,1,2,2,3,22
"3095",6495,1,2,4,0,0,0,9.09,0,4.17,12.5,1,2,2,3,23
"3096",6495,1,3,4,0,0,0,9.09,0,4.17,12.5,1,2,2,3,24
"3097",6495,1,1,1,1,0,0,9.09,0,4.17,12.5,1,2,2,3,25
"3098",6495,1,2,1,1,0,0,9.09,0,4.17,12.5,1,2,2,3,26
"3099",6495,2,3,1,1,0,0,9.09,0,4.17,12.5,1,2,2,3,27
"3100",6495,2,1,2,1,0,0,9.09,0,4.17,12.5,1,2,2,3,28
"3101",6495,1,2,2,1,0,0,9.09,0,4.17,12.5,1,2,2,3,29
"3102",6495,0,3,2,1,0,0,9.09,0,4.17,12.5,1,2,2,3,30
"3103",6495,1,1,3,1,0,0,9.09,0,4.17,12.5,1,2,2,3,31
"3104",6495,1,2,3,1,0,0,9.09,0,4.17,12.5,1,2,2,3,32
"3105",6495,1,3,3,1,0,0,9.09,0,4.17,12.5,1,2,2,3,33
"3106",6495,0,1,4,1,0,0,9.09,0,4.17,12.5,1,2,2,3,34
"3107",6495,1,2,4,1,0,0,9.09,0,4.17,12.5,1,2,2,3,35
"3108",6495,1,3,4,1,0,0,9.09,0,4.17,12.5,1,2,2,3,36
"3109",6495,1,1,1,1,0,0,9.09,0,4.17,12.5,1,2,2,3,37
"3110",6495,1,2,1,1,0,0,9.09,0,4.17,12.5,1,2,2,3,38
"3111",6495,1,3,1,1,0,0,9.09,0,4.17,12.5,1,2,2,3,39
"3112",6495,1,1,2,1,0,0,9.09,0,4.17,12.5,1,2,2,3,40
"3113",6495,1,2,2,1,0,0,9.09,0,4.17,12.5,1,2,2,3,41
"3114",6495,1,3,2,1,0,0,9.09,0,4.17,12.5,1,2,2,3,42
"3115",6495,1,1,3,1,0,0,9.09,0,4.17,12.5,1,2,2,3,43
"3116",6495,1,2,3,1,0,0,9.09,0,4.17,12.5,1,2,2,3,44
"3117",6495,1,3,3,1,0,0,9.09,0,4.17,12.5,1,2,2,3,45
"3118",6495,1,1,4,1,0,0,9.09,0,4.17,12.5,1,2,2,3,46
"3119",6495,0,2,4,1,0,0,9.09,0,4.17,12.5,1,2,2,3,47
"3120",6495,2,3,4,1,0,0,9.09,0,4.17,12.5,1,2,2,3,48
"3121",6604,1,1,1,0,0,0,0,0,0,0,1,2,2,3,1
"3122",6604,1,2,1,0,0,0,0,0,0,0,1,2,2,3,2
"3123",6604,1,3,1,0,0,0,0,0,0,0,1,2,2,3,3
"3124",6604,1,1,2,0,0,0,0,0,0,0,1,2,2,3,4
"3125",6604,1,2,2,0,0,0,0,0,0,0,1,2,2,3,5
"3126",6604,1,3,2,0,0,0,0,0,0,0,1,2,2,3,6
"3127",6604,1,1,3,0,0,0,0,0,0,0,1,2,2,3,7
"3128",6604,1,2,3,0,0,0,0,0,0,0,1,2,2,3,8
"3129",6604,1,3,3,0,0,0,0,0,0,0,1,2,2,3,9
"3130",6604,1,1,4,0,0,0,0,0,0,0,1,2,2,3,10
"3131",6604,1,2,4,0,0,0,0,0,0,0,1,2,2,3,11
"3132",6604,1,3,4,0,0,0,0,0,0,0,1,2,2,3,12
"3133",6604,1,1,1,0,0,0,0,0,0,0,1,2,2,3,13
"3134",6604,1,2,1,0,0,0,0,0,0,0,1,2,2,3,14
"3135",6604,1,3,1,0,0,0,0,0,0,0,1,2,2,3,15
"3136",6604,1,1,2,0,0,0,0,0,0,0,1,2,2,3,16
"3137",6604,1,2,2,0,0,0,0,0,0,0,1,2,2,3,17
"3138",6604,1,3,2,0,0,0,0,0,0,0,1,2,2,3,18
"3139",6604,1,1,3,0,0,0,0,0,0,0,1,2,2,3,19
"3140",6604,1,2,3,0,0,0,0,0,0,0,1,2,2,3,20
"3141",6604,1,3,3,0,0,0,0,0,0,0,1,2,2,3,21
"3142",6604,1,1,4,0,0,0,0,0,0,0,1,2,2,3,22
"3143",6604,1,2,4,0,0,0,0,0,0,0,1,2,2,3,23
"3144",6604,1,3,4,0,0,0,0,0,0,0,1,2,2,3,24
"3145",6604,1,1,1,1,0,0,0,0,0,0,1,2,2,3,25
"3146",6604,1,2,1,1,0,0,0,0,0,0,1,2,2,3,26
"3147",6604,1,3,1,1,0,0,0,0,0,0,1,2,2,3,27
"3148",6604,1,1,2,1,0,0,0,0,0,0,1,2,2,3,28
"3149",6604,1,2,2,1,0,0,0,0,0,0,1,2,2,3,29
"3150",6604,1,3,2,1,0,0,0,0,0,0,1,2,2,3,30
"3151",6604,1,1,3,1,0,0,0,0,0,0,1,2,2,3,31
"3152",6604,1,2,3,1,0,0,0,0,0,0,1,2,2,3,32
"3153",6604,1,3,3,1,0,0,0,0,0,0,1,2,2,3,33
"3154",6604,1,1,4,1,0,0,0,0,0,0,1,2,2,3,34
"3155",6604,1,2,4,1,0,0,0,0,0,0,1,2,2,3,35
"3156",6604,1,3,4,1,0,0,0,0,0,0,1,2,2,3,36
"3157",6604,1,1,1,1,0,0,0,0,0,0,1,2,2,3,37
"3158",6604,1,2,1,1,0,0,0,0,0,0,1,2,2,3,38
"3159",6604,1,3,1,1,0,0,0,0,0,0,1,2,2,3,39
"3160",6604,1,1,2,1,0,0,0,0,0,0,1,2,2,3,40
"3161",6604,1,2,2,1,0,0,0,0,0,0,1,2,2,3,41
"3162",6604,1,3,2,1,0,0,0,0,0,0,1,2,2,3,42
"3163",6604,1,1,3,1,0,0,0,0,0,0,1,2,2,3,43
"3164",6604,1,2,3,1,0,0,0,0,0,0,1,2,2,3,44
"3165",6604,1,3,3,1,0,0,0,0,0,0,1,2,2,3,45
"3166",6604,1,1,4,1,0,0,0,0,0,0,1,2,2,3,46
"3167",6604,1,2,4,1,0,0,0,0,0,0,1,2,2,3,47
"3168",6604,1,3,4,1,0,0,0,0,0,0,1,2,2,3,48
"3169",6644,0,1,1,0,0,0,0,7.69,0,0,2,2,3,4,1
"3170",6644,1,2,1,0,0,0,0,7.69,0,0,2,2,3,4,2
"3171",6644,0,3,1,0,0,0,0,7.69,0,0,2,2,3,4,3
"3172",6644,1,1,2,0,0,0,0,7.69,0,0,2,2,3,4,4
"3173",6644,0,2,2,0,0,0,0,7.69,0,0,2,2,3,4,5
"3174",6644,1,3,2,0,0,0,0,7.69,0,0,2,2,3,4,6
"3175",6644,1,1,3,0,0,0,0,7.69,0,0,2,2,3,4,7
"3176",6644,1,2,3,0,0,0,0,7.69,0,0,2,2,3,4,8
"3177",6644,0,3,3,0,0,0,0,7.69,0,0,2,2,3,4,9
"3178",6644,0,1,4,0,0,0,0,7.69,0,0,2,2,3,4,10
"3179",6644,0,2,4,0,0,0,0,7.69,0,0,2,2,3,4,11
